"Partagás Legado Edición Limitada 2020Aug 01, 2022",92,"6 1/8""",48,Medium,Toro,"First puffs of this dark, oily toro are salty but the cigar quickly develops notes of graham cracker, caramel, some red pepper spice and a bit of chocolate before the rich finish. It draws and burns evenly throughout. This cigar retails for 30 euros in Germany."
"El Rey del Mundo Choix SupremeAug 01, 2022",92,"5""",48,Medium,Robusto,"A few gnarly veins appear on an otherwise attractive robusto. Floral and woody at first, this cigar develops a chocolate and caramel sweetness. Some notes of almond and fruit also creep in. A tasty smoke without being too strong."
"Partagás ShortAug 01, 2022",91,"4 3/8""",42,Medium-Full,Petit Corona,"Though the draw is a bit firm, it brings a bold, leathery, spicy smoke with coffee and cocoa notes, a zesty hint of orange peel and a wine-like finish that calls to mind syrah."
"Cohiba Siglo IAug 01, 2022",91,"4""",40,Medium-Full,Petit Corona,"The reddish, colorado wrapper and neat triple cap make this a charming cigar to behold. The draw is open and even, as is the burn, showing a big steeped saffron note that ushers in additional layers of brioche, leather and white pepper before the floral, cedary finish."
"Cuaba TradicionalesAug 01, 2022",90,"4 3/4""",42,Medium-Full,Figurado,"Though firm and floral at first, this thin perfecto opens up once it burns past the taper, revealing a tasty palate of graham cracker, leather and sweet caramel. The spicy finish shows bright notes of ginger and horseradish."
"Diplomaticos No. 2Aug 01, 2022",89,"6 1/8""",52,Medium,Figurado,"The floral, toasty first puffs of this pirámide take on a faint almond nuttiness before the light, herbal finish. It draws and burns evenly."
"Cohiba Maduro 5 GeniosAug 01, 2022",88,"5 1/2""",52,Medium-Full,Toro,"Oak dominates this dark toro, leaving some room on the palate for herbal impressions, Mideastern spice, molasses and cedar before the rather oily finish. 
Some inconsistency was noted on the draw and burn."
"Cohiba LanceroAug 01, 2022",87,"7 1/2""",38,Medium,Panetela,"Veiny and crude in appearance, this long, thin cigar has a firm draw that shows a dusty, woody smoke and leaves the palate a bit dry. It lacks depth."
"El Rey del Mundo L’Epoque Exclusivo FranciaJul 26, 2022",91,"6 1/2""",54,Medium,Toro,"With its sweet notes of caramelized sugar and vanilla bean, the smoke of this tan toro calls to mind crème brûlée before the honeyed wood finish. It draws and burns well throughout. This cigar retails for 26.50 euros in France."
"H. Upmann Connossieur BJun 28, 2022",92,"5 7/8""",54,Medium,Toro,"A light-brown cigar topped with a flat head. The lush draw and even combustion produce a nutty smoke that layers the palate with baking spices, marzipan, cedar and nougat that all come together to leave a finish redolent of biscotti."
"H. Upmann Connossieur AJun 28, 2022",90,"5 1/2""",52,Medium,Toro,"This reddish toro is well-constructed with an even burn and slightly firm draw. Though toasty at first, the smoke turns sweet and creamy with a nutty element and lots of lemon peel which leads to a lemony mineral finish."
"Cohiba Maduro 5 SecretosJun 07, 2022",90,"4 3/8""",40,Medium-Full,Petit Corona,"Well-made with a triple cap and dark, oily wrapper, this diminutive smoke draws and burns evenly. Its sturdy backbone of earth and spice is complemented by notes of sweet raisin and coffee bean. There is a slight gritty edge to the earthy finish."
"Cohiba Maduro 5 MágicosJun 07, 2022",89,"4 1/2""",52,Medium-Full,Robusto,"Made with a triple cap and dark, maduro wrapper, this robusto has a slightly firm draw, but loads the palate with a hearty combination of salt, licorice, oak and citrus before the ashy-tasting finish. The burn is a bit blistery."
"Cohiba Maduro 5 GeniosJun 07, 2022",88,"5 1/2""",52,Medium-Full,Toro,"Oak dominates this dark toro, leaving some room on the palate for herbal impressions, mideastern spice, molasses and cedar before the rather oily finish. Some inconsistency was noted on the draw and burn."
"Romeo y Julieta Línea de Oro NoblesJun 01, 2022",93,"5 3/8""",56,Medium-Full,Figurado,"Oils from the binder seep through the wrapper of this beautiful belicoso, which produces a creamy smoke heavy with notes of butterscotch, dried fig and cherry. 
It gains intensity, showing additional layers of leather and cedar before an oaky finish reminiscent of a rum cask."
"Cuaba DistinguidosJun 01, 2022",93,"6 5/8""",52,Medium-Full,Figurado,"Beautiful to behold with its tapers and curves. Though the burn is a bit uneven, this figurado is complex and harmoniously layered with notes of leather, hazelnut and red pepper complemented by sweet spices and rich coffee intonations."
"Partagás Serie E No. 2Jun 01, 2022",93,"5 1/2""",54,Medium,Toro,"That satisfying combination of sweet and salty is beautifully conveyed, as every puff envelops the palate in precise notes of almond, sea salt, crushed peanuts and butterscotch. A tremendous smoking experience."
"Romeo y Julieta Short Churchill (Tubo)Jun 01, 2022",92,"4 7/8""",50,Medium,Robusto,"This nutty, floral cigar blossoms into a flavorful smoke of vanilla, nutmeg, baking spices and crushed walnut before a long, woody finish. The burn is even and the draw, a touch firm."
"Hoyo de Monterrey Double CoronaJun 01, 2022",92,"7 5/8""",49,Medium,Double Corona,"Floral at first, this long cigar draws and burns evenly. It soon develops creamy notes of almond and vanilla, a bit of caramel and a spicy burst of cinnamon. The finish smacks of honey. Complex and sophisticated."
"Montecristo Double EdmundoJun 01, 2022",91,"6 1/4""",50,Medium,Toro,"A cigar that gleams with oil, this toro starts floral and toasty before showing a sweet smoke of graham cracker, gingerbread, nutmeg and spice. The finish is quite nutty. It draws and burns evenly throughout."
"Hoyo de Monterrey Le Hoyo de Rio SecoJun 01, 2022",91,"5 1/2""",56,Medium,Toro,"Made with a triple cap, there is a tawny hue to the somewhat veiny cigar. The smoke is floral atop a foundation of assorted nuts, chocolate, oak and a hint of graham cracker. The burn and draw are even throughout."
"Hoyo de Monterrey Epicure No. 2Jun 01, 2022",90,"4 7/8""",50,Medium,Robusto,"Though the wrapper is a bit rumpled, this reddish-brown cigar is attractive, and draws evenly, showing a bold saltiness on first puff. Sweeter notes of graham cracker and gingersnap come in, as does a bit of raisin, before the earthy finish."
"Punch Short de PunchJun 01, 2022",90,"4 3/4""",50,Medium-Full,Robusto,"Despite its slightly wrinkled wrapper, the cigar draws and burns evenly, offering a toasty, wheaty smoke with faint sweetness, spice and a very woody finish."
"Partagás LusitaniaJun 01, 2022",90,"7 5/8""",49,Medium,Double Corona,"Long and symmetrical, this double corona is a slow starter, beginning with a dull woodiness, but it warms to show a very nutty smoke with unexpected notes of baked pretzel, maraschino cherry, tea and honey. The finish smacks of ginger."
"San Cristobal de la Habana La FuerzaJun 01, 2022",89,"5 1/2""",50,Medium,Toro,"Made with a flat head and a richly-hued cover leaf, this toro burns and draws evenly. Sweet tones of graham cracker and citrus develop further notes of clove, some acidity and wood before the black tea finish."
"Cohiba Maduro 5 MágicosJun 01, 2022",89,"4 1/2""",52,Medium-Full,Robusto,"Made with a triple cap and dark, maduro wrapper, this robusto has a slightly firm draw, but loads the palate with a hearty combination of salt, licorice, oak and citrus before the ashy-tasting finish. The burn is a bit blistery."
"Partagás Legado Edición Limitada 2020May 24, 2022",92,"6 1/8""",48,Medium,Toro,"First puffs of this dark, oily toro are salty but the cigar quickly develops notes of graham cracker, caramel, some red pepper spice and a bit of chocolate before the rich finish. It draws and burns evenly throughout. This cigar retails for 30 euros in Germany. "
"Trinidad Media LunaApr 26, 2022",92,"4 1/2""",50,Medium,Robusto,"Topped with a pigtail cap, this golden-brown cigar has a few sharp veins. First puffs are floral and cedary with emerging notes of molasses and spice that impart a gingersnap cookie quality before a leathery finish. The burn and draw are even throughout."
"H. Upmann Connossieur No. 2Apr 05, 2022",92,"5 1/4""",51,Medium-Full,Robusto,"An oily, reddish-brown robusto with a flat head and triple cap. It’s predominantly sweet, showing some floral qualities that meld with notes of caramel, chocolate and gingerbread atop a woody core. The draw is lush, and the burn, even."
"Por Larrañaga GalanesApr 01, 2022",94,"4 3/4""",52,Medium,Robusto,"Absolutely delicious with dense, chewy notes of nutmeg and earth that resonate on the long finish. Secondary notes of graham cracker and toasted almond add 
another level of refinement and flavor. The draw and burn are even throughout."
"Bolivar Royal Corona (Tubo)Apr 01, 2022",94,"4 7/8""",50,Medium-Full,Robusto,"Every puff of this good-looking robusto is rich with nutmeg, buttressed by woody notes of hickory and oak. Zesty hints of citrus and tropical fruits add additional character before the creamy, cappuccino finish. A delicious cigar."
"Quai d'Orsay Clemenceau Exclusivo FranciaApr 01, 2022",93,"7""",47,Medium-Full,Churchill,"This Churchill is made with a triple cap and clean wrapper. First puffs call to mind cinnamon toast with a floral note, sweet touches of crème brûlé and a hint of leather before the sweet tea finish. Combustion remains even. This cigar is sold for 20.50 euros in France."
"Hoyo de Monterrey ElegantesApr 01, 2022",93,"6 1/4""",47,Medium,Figurado,"A long, slim perfecto that looks as though it was made without a mold. Once the cigar burns beyond the tapered foot, the draw opens up to show big notes of nutmeg, candied apple and vanilla cookie. A walnut note clings to the toasty, woody finish."
"Hoyo de Monterrey Epicure No. 1Apr 01, 2022",93,"5 5/8""",46,Medium,Toro,"Topped with a three-seam cap and covered in a tan leaf. Fruity and herbal at first, the cigar becomes quite nutty with notes of cashew, walnut and marzipan. A spicy hint of white pepper comes in on the finish. Both the draw and burn are even and consistent."
"Trinidad ColonialesApr 01, 2022",92,"5 1/4""",44,Medium,Corona,"The initial floral, grassiness of this pigtailed corona becomes heavier with notes of leather, cocoa and walnut. Woodier elements of oak and cedar lead to a sweet-and-spicy finish. The draw is slightly firm, and the burn, even."
"Cohiba Siglo IIIApr 01, 2022",92,"6""",42,Medium,Corona,"A quaint and charming little corona with an even draw and slow, cool burn. Every puff pops with cinnamon and fresh tobacco for a rich graham cracker effect. Tasty and satisfying."
"Romeo y Julieta Romeo No. 1 (Tubo)Apr 01, 2022",91,"5 1/2""",40,Medium-Full,Corona,"A good-looking corona with a flat head and triple-seamed cap. The even burn and good draw bring an earthy smoke with impressions of hazelnut, cedar, raisin and raspberry jam before a mineral finish."
"Cohiba Siglo IVApr 01, 2022",91,"5 5/8""",46,Medium,Toro,"With just the right amount of resistance on the draw, this cigar starts floral and light before picking up more intense notes of almond shell, buttercream and cedar, which culminate in a marzipan finish."
"H. Upmann Magnum 54Apr 01, 2022",90,"4 3/4""",54,Medium,Robusto,"Sweet, tangy notes of orange marmalade enliven this cigar’s woody undertones. Hints of peanut and walnut shell also come through. A pleasant robusto with an excellent draw and slightly crooked burn."
"Montecristo No. 3Apr 01, 2022",88,"5 5/8""",42,Medium,Corona,"The draw of this corona is a bit firm, but still imparts a creamy smoke of sweet vanilla and spicy cinnamon, though the balsa-wood finish could use more body."
"Juan Lopez Selección EspecialApr 01, 2022",88,"6 3/4""",52,Medium,Churchill,"Reddish-brown with a flat head, this cigar burns evenly with a slightly firm draw. Though it starts wheaty and herbal, it takes on some floral notes and a bit of sweet toffee before a black-tea finish. Some woodiness appears as well."
